review_text,rating,product_id,product_title,category
"To the person above that said that left-handers couldn't do this game is wrong.  I am left handed and when I read the review that left handers may not enjoy this game at all, I thought oh no.  I purchased this game anyway because I have Spelling Challenge DS and loved it and was excited to see that they made another word game!

Left handers out there, no worries.  The game does not decrease your fun at all.

The vocabulary game is so much fun that I, an adult gamer, am certainly learning many new words!  This game is fun if you love vocabulary and spelling!  Great for teens and up!

Games include:

Fill in the blanks,
Match the meanings to the word given
Word stack (find words as letters drop down before they hit the top)
Unscramble words
Spell the mystery word faster than your computer opponent

As you play, you unlock more games!

Who would have thought spelling & vocabulary is fun!",5.0,B000ME25P2,Great vocabulary builder!,Video Games
"Tearaway is easily the most original game I have played this year and quite possibly the best PS Vita game of the year. It's fun, incredibly inventive, and just flat-out impressive. A breathtakingly creative world made entirely of paper (literally every bit of it) are paired with entertaining gameplay mechanics that take advantage of everything the PS Vita has to offer. The game also has awesome features such as decoration creation, in-game photography, real-world paper crafting, and even your own personal online game profile.

Do yourself a favor: take a break from mindlessly killing people in COD and Battlefield and go pick up this game, you'll have a ton of fun! :D",5.0,B0050SX0UY,Another Masterpiece from Media Molecule,Video Games
love the game,5.0,B00CMDKNHI,Five Stars,Video Games
"PERHAPS THE BEST 1st Person Shooter EVER.  I have hosted Delta Force Land Warrior for over 5 years nightly, and thought nothing could beat it; BUT NovaLogic finally outdid themselves with Delta Force Xtreme, which TRULY LIVES UP TO IT'S NAME. This major sleeper at this price is a Way Cool Find.  Poor advertising AND poorly stocked supplies of the game on their part, is the only reason it has not taken off like Hot Cakes.  I host DFX every odd numbered night starting around 9:00 PM Pacific. My site is DC's--DM, drop in if you buy this DFX game.",5.0,B0007U7FM4,Delta Force Xtreme,Video Games
Worked with the PS3 didn't use it much though collecting dust.  Not much of a chatter on the PS3 network.  Bought it for my wife to use when playing HOME.  But she lost intrest fast and went back to COD5 so its not getting much use. Nice if you use your PS3 to surf the web.,4.0,B000W5RBQE,Its not a game its a keyboard -works nively with PS3,Video Games
Another of my seventeen year old favorite game to play.,5.0,B00GV4V8XC,Bravely Default- Nintendo 3DS,Video Games
"This game is very easy to beat, but it gets more fun each time because you gain experience on what items to buy and how to find pairs. Very super fun, we play over and over again. Anyone who is a fan of picking will love this game.",5.0,B006L6DTTQ,Super Fun!,Video Games
"I got this expecting it to be like the Xbox version (I like that one) but this one was very different on all catagorys. I couldn't  even finish level 1 it was so confusing, boring, and hard. The controls are frustrating, The graphics are horrible,and the way you look at the character your playing is very inconvenient, and you cant change it. Don't make the same mistake I did.",1.0,B000R3BNDI,Not at all like the Xbox (the fun one),Video Games
"Okay, hard to play with it's odd controls.",3.0,B000AOIES6,Three Stars,Video Games
"This game is something different in a good way, its main focus isn't stealing cars or stealth like other games. Its main focus is about hacking computers pedestrian's cell phones and security cameras to find clues. while you find out who is responsible for killing the main characters niece. Graphics are passable, I've seen better; I've seen worst. Game play is good besides the glitches that happen out of nowhere with out any signs on how they happen. There are times when i'm running from police in this game and i walk up to a car to boost and the character freezes and just stands there i get move, shoot or nothing. everything around the character still moves, people cars etc. and there are times when the whole game freeze. For a game I always wanted to play but I wanted the price to go down because this isn't worth $30 I surprise that over a year after release this game still has bugs that were not addressed and fixed",3.0,B00BI83EVU,"This game is something different in a good way, its main focus isn't stealing cars or ...",Video Games
